rtA1,rtA2,rtA1a,rtA1b,rtA1c,rtA1a1,rtA1a2,rtA1b1,rtA1b2,rtA1c1,rtA1c2,rtA1a1a,rtA1a1b,rtA1a2a,rtA1a2b,rtA1b1a,rtA1b1b,rtA1c1a,rtA1c1b,rtA1c2a,rtA1c2b,rtA2a,rtA2b,rtA2a1,rtA2a2,rtA2a3,rtA2a1A,rtA2a1B,rtA2a1A1,rtA2a1A2,rtA2a1B1,rtA2a1B2,rtA2a2A,rtA2a2B,rtA2a2A1,rtA2a2A2,rtA2a2B1,rtA2a2B2,rtA2a3A,rtA2a3B,rtA2a3A1,rtA2a3A2,rtA2a3B1,rtA2a3B2,rtA2b1,rtA2b2,rtA2b1A,rtA2b1B,rtA2b2A,rtA2b2B,id,isSmoker,willpower,health,smokedPerDay,stress,givingUp,stepsSinceGiveUp,giveUpAttempts,influenceability,sociable,$SWITCH_TABLE$simconsts$Operations
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n529,false,0.2344571932277889,0.5517907881702931,0,0.5541950886435796,false,0,0,0.3308088924687058,0.976076018434981,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n534,true,0.5132117822480129,0.24450705806064443,12,0.05954447170353283,false,0,0,0.8814048146947487,0.9266553924377541,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n535,false,0.6175663683708353,0.8112079928955885,0,0.22082322767707319,false,0,0,0.8531270942600127,0.9537781475936424,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n537,false,0.8707023788329242,0.5748622028477911,0,0.1220723152212907,false,0,0,0.8676509508144077,0.7117575189170366,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n538,false,0.45272702671205617,0.5646808473786428,0,0.6263846244535936,false,0,0,0.8048942528779048,0.8397841958732457,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n540,false,0.7824835010342057,0.18506398889796283,0,0.5841621997681636,true,0,0,0.5051719941356775,0.2551241303811319,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n541,false,0.4548058362231422,0.5452657841301601,0,0.08796115998233622,true,0,0,0.752323561512497,0.6720505385947452,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n543,true,0.40087116056570365,0.3088651770761702,21,0.988579678234639,false,0,0,0.7381752905065021,0.5676735015475806,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n546,true,0.0910911509830794,0.40331081361261334,12,0.42041399331456175,false,0,0,0.6689401567588715,0.1527878427994176,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n548,true,0.9302994589545619,0.18308947517792507,4,0.21455209343861342,false,0,0,0.9831123673369735,0.5054665227946563,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n549,true,0.8261400847891449,0.5364406913368109,5,0.31368815228189906,false,0,0,0.6943459031335989,0.6288409845913949,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n552,true,0.7002101811712143,0.7698519182723652,19,0.5221960808695244,false,0,0,0.5540351745049208,0.9295082142432303,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n555,true,0.5973604497462901,0.03147303928049994,4,0.5597750304986223,false,0,0,0.4900745217756965,0.6680064130520622,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n557,false,0.5459306696847114,0.41911441076150374,0,0.5515609520718695,false,0,0,0.5371140922863347,0.6866807206910134,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n558,true,0.5601407214519846,0.719468279857128,21,0.19502459234434172,false,0,0,0.1892573229481901,0.665753105178297,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n559,true,0.9210410048351786,0.44206527714230287,11,0.4429101578724537,false,0,0,0.9508758111678477,0.6765520585372735,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n560,true,0.7866508969050046,0.8125150146835446,19,0.7385944046218131,false,0,0,0.9960891408567583,0.9623344621148042,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n562,true,0.5560081636432102,0.40230843152792833,21,0.5066243605326489,false,0,0,0.6219349161630008,0.6959156498661547,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n569,true,0.7178105401263652,0.08363625565398591,20,0.8008936588041157,false,0,0,0.4348181865642659,0.12123542328912673,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n573,true,0.18294576446950284,0.8120298473118057,10,0.6086715273372469,false,0,0,0.5904498952186784,0.6561790764887844,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n592,true,0.18048998760133417,0.4076131180286145,19,0.9399189092790701,false,0,0,0.9575963767359394,0.12741745809012994,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n595,false,0.5390147860525313,0.6819663195061685,0,0.5025552741270571,false,0,0,0.9976634044310663,0.8994491497827588,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n597,false,0.7049373349527244,0.7588608893974749,0,0.3510507876545486,true,0,0,0.12907916191533264,0.9429588809109153,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n598,false,0.8167210697493414,0.5012779742635949,0,0.3551505264991821,false,0,0,0.9190934207981138,0.555614016347338,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n599,true,0.5370487577435188,0.3987163876329953,21,0.37704894168698844,false,0,0,0.8744747576178287,0.16070041699136106,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n601,true,0.7475368880079625,0.9534661830343016,18,0.8988213385034934,false,0,0,0.6885038318193732,0.8255617262801722,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n604,true,0.334300484539816,0.513551254599205,21,0.1145131623983951,false,0,0,0.7435623837882995,0.7254595360538654,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n609,true,0.03234707527337655,0.5126540108500823,13,0.9620722315322274,false,0,0,0.8824711428463844,0.8219865718250944,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n612,false,0.9376161568122442,0.5368816577032367,0,0.885956873754413,true,0,0,0.5430039443156809,0.625099710699911,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n615,false,0.7584502899441332,0.8774035757898823,0,0.5235132886630857,true,0,0,0.23382099363160747,0.9416740743185824,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n616,false,0.5769006393946066,0.7643574006474964,0,0.0012332146448187364,false,0,0,0.9789236050486605,0.8191147023350095,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n622,false,0.5828011271432588,0.991707474626613,0,0.6137676440702846,false,0,0,0.8949659299094419,0.11159488747353663,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n624,true,0.7098798296257214,0.5397730058287084,4,0.8202108477955264,false,0,0,0.45254358426810704,0.3382530311729379,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n625,false,0.8390841381148075,0.3465132212707099,0,0.36184632747338286,true,0,0,0.9832729065921062,0.698943611764542,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n627,true,0.24626839026111746,0.8496221533422192,18,0.2990399753068782,false,0,0,0.8760481871876918,0.5480097876588139,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n630,true,0.6630453528201095,0.520740110728443,21,0.2850155579382748,false,0,0,0.8938923076725015,0.7111167309835393,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n632,false,0.29367664917596814,0.9049222963886241,0,0.7717527389632136,true,0,0,0.7135665415365768,0.9682859755414326,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n637,true,0.7459806107490423,0.9750213407822084,22,0.710935326681452,false,0,0,0.8705132494176638,0.340917029482179,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n638,false,0.9101187085857781,0.33809513027593247,0,0.04032367045925778,true,0,0,0.9846076732483613,0.8326475602009527,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n639,false,0.983788564823088,0.32251947728696306,0,0.551306294072668,false,0,0,0.6399079288879417,0.9831136788512529,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n644,false,0.5743480929754416,0.7442799437540499,0,0.411102003267468,false,0,0,0.8581645186607435,0.3039981431520018,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n650,true,0.8331959032365679,0.07795759877015462,18,0.23483072707936864,false,0,0,0.7453417255285555,0.7125691390088577,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n652,true,0.04566135584627573,0.3130443161096482,12,0.9574301020899227,false,0,0,0.5853261517884408,0.4310356709774056,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n663,true,0.5926936584541598,0.645387205933178,20,0.07961573399414518,false,0,0,0.2675118574814429,0.8634548322625466,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n664,false,0.4632051745650987,0.827131673971369,0,0.45856973717981236,true,0,0,0.6788116089350876,0.12086302551073913,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n675,false,0.7817757670178328,0.729764319347303,0,0.6212625222390268,true,0,0,0.8949412824303109,0.8263600386682955,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n676,true,0.6354162807754539,0.5807501842750532,20,0.19840554183379083,false,0,0,0.7636176592376966,0.31441722398466476,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n677,false,0.8654412481865966,0.8462628179775816,0,0.43343754427440395,false,0,0,0.9485823090537844,0.9151755719569569,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n683,true,0.4596515189455793,0.18488162330553348,11,0.8790734151208955,false,0,0,0.5697538626491806,0.9111341291336844,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n685,false,0.8567554402598389,0.6864763308876259,0,0.29390979877754875,false,0,0,0.19934887040658367,0.9067836652697105,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n686,true,0.5407474754727956,0.4546295141355865,20,0.31708721904816495,false,0,0,0.6448071794979781,0.8695789360737511,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n687,false,0.4859992199016111,0.48420306682651626,0,0.2694463872931837,true,0,0,0.9822258932514228,0.9268235488302496,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n696,true,0.8014576757004319,0.9794259746681688,14,0.25546709905649345,false,0,0,0.5256213216211093,0.7261447621997299,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n698,true,0.49499295282169803,0.289188321880576,20,0.7732043199493647,false,0,0,0.4622912934428197,0.611764804954536,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n715,false,0.9260632510735038,0.3530389862380388,0,0.4894836559395512,false,0,0,0.579177752703499,0.3349781059847942,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n716,false,0.6787472489986645,0.2635691938244878,0,0.5368436673169683,false,0,0,0.7633300124616331,0.4699314766757312,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n721,true,0.49922541276766064,0.2596017555632517,19,0.8804104515527194,false,0,0,0.8161443810764096,0.7222790658910964,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n729,true,0.5074715905293232,0.6706634488014134,21,0.7568252318888562,false,0,0,0.8048518258025269,0.968733417881413,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n736,true,0.8105211227634275,0.7803233433985804,20,0.6494898566141288,false,0,0,0.9080132955667162,0.8693685368347529,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n749,false,0.9340809160730512,0.7805445628602733,0,0.06586010950172205,true,0,0,0.9166153348869369,0.8605136409613847,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n752,true,0.8959591987238386,0.8947763879545241,19,0.15278608938555793,false,0,0,0.7831204956239474,0.960282983553029,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n753,false,0.09989490636887322,0.8875883380462007,0,0.939912940647604,false,0,0,0.8557481045305091,0.3959261899886256,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n755,false,0.6711219744099398,0.6413259943406886,0,0.465777510310065,false,0,0,0.3210542623581507,0.7634281329397957,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n759,true,0.9314296978970051,0.8284080251631478,20,0.5281328559585325,false,0,0,0.9413659780243168,0.7552783948000176,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n762,true,0.8733289371860581,0.9004882640892974,20,0.4162229140206078,false,0,0,0.540361425362594,0.04450521902965099,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n764,false,0.692426421220278,0.8130801764266925,0,0.8333047156447195,true,0,0,0.399858170580515,0.8351224528588376,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n766,true,0.9935099231432906,0.9230126835400508,21,0.6521527287058309,false,0,0,0.9706240580918202,0.4649558731524584,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n773,false,0.7140135904224858,0.5595614014844078,0,0.6108312258337082,false,0,0,0.9985883053295039,0.674280882501813,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n776,false,0.5549847797272762,0.9379738818018204,0,0.622235717785044,true,0,0,0.8632395892909636,0.32235335550150623,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n778,true,0.21379396818099644,0.750095745425936,7,0.21638099528298232,false,0,0,0.745588426959234,0.8903756894451144,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n779,false,0.594441880123141,0.8965895819738835,0,0.15024338052569752,false,0,0,0.7198740012292961,0.5832286037336043,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n783,true,0.3267010798402169,0.9087969680688768,11,0.6459819355561407,false,0,0,0.30628234871507865,0.3576696581578882,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n796,true,0.7931446573357533,0.7094249633151987,21,0.4244627028059044,false,0,0,0.47701826528359065,0.8824024129707548,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n802,true,0.8743572668499786,0.662844652595242,5,0.6192556061394993,false,0,0,0.8917686648505582,0.6881092113998504,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n803,false,0.7193060307409375,0.892803063294398,0,0.6614529291345163,true,0,0,0.7340891787090909,0.5265819876750542,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n806,false,0.37437033621056887,0.42421106146114457,0,0.041325238925612295,false,0,0,0.4636313941778833,0.2117903098949293,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n809,false,0.766897161361592,0.9717550911886789,0,0.13001552757203555,true,0,0,0.7428230565638673,0.7441812374268452,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n815,true,0.43792501035398923,0.3915617888583025,12,0.23034697979275376,false,0,0,0.7262618528651463,0.9427886600880899,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n818,true,0.6509660406077881,0.6615631607211487,12,0.5298838566433993,false,0,0,0.750423755587576,0.9565491839515224,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n826,false,0.6886667569171776,0.7364949836212221,0,0.9952742053076917,true,0,0,0.5514494161743203,0.6984473637951997,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n829,true,0.5585810917046345,0.865267519019297,21,0.37596975656882164,false,0,0,0.3251113707173834,0.14023564492229657,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n830,false,0.5658803614206765,0.390593591709791,0,0.44878236791233767,true,0,0,0.5253349693903759,0.6616389565678494,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n831,false,0.8126556793642103,0.46420270746013415,0,0.6776985640273463,true,0,0,0.5693843071547208,0.79935972740456,null
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n833,false,0.7132646518851682,0.48305445743031056,0,0.11954693972795555,true,0,0,0.9053410819239024,0.8524309573186856,null
